name|key
market for chipper, stationary, electric|53be7d47e953e95e34ef2a39f2b5f4e9
treatment of used double glazing, U<1.1W/m2K, collection for final disposal|f12c14b7a17ad057fce0d18b3d160ffb
market for printing ink, rotogravure, without solvent, in 55% toluene solution state|3078e4a8c29b162934e3960546470aec
electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted|0cf60969b82d0ee7034b51eed6928ea1
market for sodium sulfate, anhydrite|69b58ab89259b0b12f6cc2ee53dd556b
market for aminopyridine|50dd28212e8e890ace6b6107f8cf66eb
electricity production, hydro, pumped storage|7017768f46b44b87b5d328335de2d10c
market for canal|cc40c9807a901f216aa1178631224a51
treatment of scrap copper, municipal incineration with fly ash extraction|8caa7ea90bef12522249d63c67ef7417
electricity production, hard coal, conventional|a7ec01898e288ed17f356272ef0b0aa6
transport, passenger car, medium size, diesel, EURO 5|3dd8b2b082cc31bec71b33c800e348d5
market for waste polystyrene|bf8b77f9df8501fcbded45937d104044
market for exhaust air roof hood, steel, DN 400|0804d23ed88a986f068ff3a5a52cc995
polycarbonate production|ed3423a816cdbef519afae9da76e74fe
market for waste gypsum plasterboard|79f5b3abc3482907f74ddec7e0e11ab1
electricity production, hydro, run-of-river|70c0a468afb491216fd76f2126a7a615
market for cast iron removed by milling, average|03e0619902ebe86392ff9cef0fc67943
concrete production 25MPa|e063770d859d4b891dd4e7a527f80a85
maintenance, solid oxide fuel cell, with micro gas turbine, 180kW electrical, future|e9ce78d1fe82ddfa9ddc18ccd6aa64e0
market for used desktop computer|64009eb94135d59918830f6804a13129
heat production, wood chips from industry, at furnace 50kW, state-of-the-art 2014|27c488e4d85ee110fee67636140c822c
market for wood preservation, vaccum pressure method, inorganic salt, containing Cr, outdoor use, ground contact|7d6140bd310790b30e6fbb376e961c3d
market for establishing orchard|9a27c45f789120086838cc20abaa0c32
treatment of wastewater from maize starch production, capacity 1.1E10l/year|c43784b3203ced9d72b7b0640582041d
market for electricity, low voltage|aa82684dac5b5658e4e705c5032bbb61
market for manganese dioxide|d645483be741441b91f139b412ae8608
electricity, high voltage, import from CZ|c1326a22260957fb4b6d67cc137fe400
market for transport, freight, lorry with refrigeration machine, freezing|b6dffc747505ee2559866c96d74b2870
nuclear fuel element production, for pressure water reactor, UO2 3.8% & MOX|fa70bf92624295c360708774e5b69538
enamelling|ddacb61a1924d868765a977ea39a9493
market for sulfidic tailings, from zinc-lead mine operation|f2abf50c344fdc441bd91faf485f710e
market for lime, hydraulic|9ce3b4ca97ac130023e0fb59500900ab
market for isobutyl acetate|0bbc8eafa4c56ea5853cf7f1c6836bf8
wastewater treatment facility construction, lagoon, capacity 5.0E9l/year|7e8b0e5d5e055701b36362d52ef1470c
textile production, non woven polyester, needle punched|b0edfb5d0fd2774d559049b8816a5a50
land already in use, annual cropland to perennial crop|e888db49ca108c7aa3f6f78ed5e7d640
market for potato seed, Swiss integrated production, for setting|11b3b1a4e7ebd79befdca86b561da9ce
glider production, electric scooter|168bb0beaf90e0257f633d25f5e248cb
market for packaging, for pesticides|0fcf3120f696f24af6eb74048a08c693
market for cover plaster, organic|a31780707e81b0eb04504a569a1b636a
maize grain, feed production|87b9563495502d87e38e880abf3d8319
market group for heat, central or small-scale, other than natural gas|2720f51d757dd6e47ce80a34b2c8881d
electricity production, oil|b60685fdecef6f7f2c8af2c34ae79442
electricity production, hydro, pumped storage|3006f735843e7fe128c74d5adcc7d205
clear-cutting, grassland to arable land, perennial crop|7eb24dc9ea99297f906f69428c04ad29
clinker production|2e81eb6b3929b5916900a7f1580fae6f
market for cement, blast furnace slag 81-95%|7058d7ec68ffb0508a3adb7fb6f4cfa1
market for residue from mechanical treatment, laptop computer|8b11f95557d2814d3c6e3f3c1c3bc049
sugarcane production|6a77c5009bb350f211441fcd970d57e0
uranium production, centrifuge, enriched 4.2%|b96b2a9bd6cd07efa8a7934ec765b13c
rare earth concentrate production, 70% REO, from bastnäsite|76c710759b4236b93761f30a778d20c1
electricity, high voltage, import from HU|b59aa5e3e271545cc56c2392beda6eb6
steel turning, primarily dressing, computer numerical controlled|6ce30140cd3d0f86ec0145287431aca6
electricity production, hydro, run-of-river|5d21e16a014c74108553e16aafbc0507
paraffin production|9250648913206af6aceef5747309424e
fodder loading, by self-loading trailer|9c2b02d7b31006597d932322b91d2fce
sweet corn production|0dafcbc3c6de8dbf8a8b8a66608dbc88
clear-cutting, grassland to arable land, pasture, man made|f88e93a18c0888884966b7fc20d59c9c
market for waste natural gas, sweet|f3567e6b03069042bb1ce68c014cb0e4
market for rape seed|f938fe0cc55d51ce4cd13bb58ba0a78e
market for land use change, perennial crop|1bed1ef5682f50acda8320849b8ba841
road construction, company, internal|18e4e9fa0f4a78c3cd8faabe11e1035e
electricity voltage transformation from medium to low voltage|b2cdf6db910b6d3143d1c04f6c029989
treatment of wood ash mixture, pure, municipal incineration with fly ash extraction|4c2421417a98bb47e3567bdff1a5ed06
market for waste sealing sheet, polyvinylchloride|7544941b0b8bfbc3295ebe0a214f68db
electricity, high voltage, import from CA-AB|13cb6fe0005d13c6018c2c2d69f0d1dd
market for electricity, low voltage|df1be1d6c3e3f83c85b71427fdecead7
electricity production, hydro, reservoir, alpine region|03257ddd10003bd8a15ea0584d8b198b
potassium hydroxide production|d48e8f988375c561a9fa13bbb12c8d47
market for wastewater, unpolluted, from residence|c5d68496c818d64f384703a8a2e37522
sodium amide production|11325ec5579c98b9d3ef0f7dcfd051d9
maintenance, micro gas turbine, 100kW electrical|478cc9a95ee9e7c0b159482ef6b035d2
sulfate pulp production, from softwood, bleached|e58507a2652fabe27d4a76ad240f77c5
treatment of waste wood, untreated, municipal incineration|781a1c0cc9c49a2fb5bf59c97f7ed006
market for cashew|77b2f5e6adce9514be040fd4ad7d0383
tillage, rolling|2ab29bc0c9fa37cb36b8c43702d13aa6
market for nickel smelter slag|cd63e80d6dc87a478e6c9f17e321fbfb
treatment of waste wood, untreated, open dump, dry infiltration class (100mm)|4b2c5ee50c488e3a112981cbf06830ee
sodium hydrosulfide production|8200e00e46d53245082702d2dc735971
methyl methacrylate production|aaf690f09a80f17dc5c1daa39355b7d9
casting, bronze|9380ec30d853e30af7f0e5f19948305f
electricity production, hydro, pumped storage|44e6d016f1c72b71f077543a6c17c6df
electricity production, oil|e54f1f6ea5fb023c2814327034f6488f
electricity production, wind, 1-3MW turbine, offshore|a76de536099df7cbd4307ea91b285742
mine infrastructure construction, underground, uranium|54cb7eb8840c02afed8c4ed2f50fb3ba
furnace production, pellet, 50kW|1e9e41adb38b700c4a2ddf5c1ab28e98
laser machining, metal, with YAG-laser, 50W power|85a9d729ed2625c774be535681b41f39
market for copper carbonate|45a7037822ad6da550c97283d04b4869
anchovy, capture by steel purse seiner and landing whole, fresh|a4cef3c9e4ccf7f5b5b536533fb73679
market for ventilation system, central, 1 x 720 m3/h, polyethylene ducts, with earth tube heat exchanger|5e95ec679e3f9543012b0d38f68fa67f
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|b73ff1cf131417cf2042a6023ac16ba3
market for isohexane|ec81e5532193b028b5b1070d846b70f3
treatment of wood ash mixture, pure, sanitary landfill|14b3e506ed7896586c0a3d4be2dc0042
treatment of used exhaust air valve, in-wall housing, plastic/steel, DN 125|8adf8137a8684ebf61be5fae13afbe96
oil boiler production, 10kW|1890b97315c8f4666adeb311bd9e486d
market for waste polyurethane|24d4ad84f2da9bb5e1dfb39c94a5baaf
market for transport, freight, lorry with refrigeration machine, 7.5-16 ton, EURO6, carbon dioxide, liquid refri(...)_15|acc34391af070c0a681a6b6414934fb0
market for used blower and heat exchange unit Avent E 97|f58e2ca926702977c44cba8790bb9975
electricity production, oil|be9c89201401fe4423aa04905042c273
market for electricity, medium voltage|e6e616376d03d12c2fab41758631655c
cork forestry|5c2f89fcebda5e3ec7de8366c6a80d14
market for ethyl acetate|b67d591e6a6e3b91cf6813b007f0385b
market for light fuel oil|f510c56d711f7b506a65822cf18e3562
treatment of used cathode ray tube display, manual dismantling|40ee234b6d5030baea0f105205727f52
electricity, high voltage, import from FR|3efb23ce77bd4a8a4dbc5bd9d3b135de
market for land use change, annual crop|2a605cbdb7f726d8a2ad3da222980f88
hardwood forestry, beech, sustainable forest management|3fd992ebf27ccbe1cce0b19bd7fe20f6
silicon production, solar grade, modified Siemens process|b80c3b9d65a3add221d7074e565603de
electricity production, nuclear, pressure water reactor|23a6758b53c862a071c62df4d93c4bb0
aluminium hydroxide production|27ee6a8125ee77a4694cb1b555ae1cee
cryolite production|e434139f3e57827b7eba998cb34ca115
waste preparation facility construction|a5675111d8ac09e994de7f3660d0e7a9
napropamide production|6894d2d2e04574b388db204178fe557a
electricity production, deep geothermal|6b97c6b0ddfe0a66bce2aafe7a77b924
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|cfd367f07a4d5e25a5983ef1e4e48212
petroleum production, onshore|4703a64c7269a396f118e7c55c2e3db0
chromium steel drilling, computer numerical controlled|71bb9d581093076ec2f6b11c8075c223
furnace production, wood chips, with silo, 50kW|9b125ec696542b4720088650447e7003
treatment of used sealing tape, aluminium/PE, 50 mm wide|db9b6701ece8f0be09cef732c60a704f
market for electricity, high voltage|664d50620f236e7b6912625612385061
market for heat, central or small-scale, other than natural gas|dba070b72a38391ee38d79e5acf5f330
market for o-dichlorobenzene|987252851acf6bf74c75995a62f15500
market for flat glass factory|5893da875a085f30aeb5c62e9d7f4af6
market for electricity, high voltage|07fe4e3d405681d7121dd04d828628e9
treatment of residue from mechanical treatment, liquid crystal display, municipal waste incineration|c834a22b056b0fe3b375966237a95189
yarn production, jute|3611e8a99e071f3e26595b274bb7073f
market for waste polyethylene terephthalate|3b5879537c04ff848ad0ec9998430a1f
heat production, wood chips from industry, at furnace 300kW, state-of-the-art 2014|3e563b890662dd5abf92aea4c0bbee98
electricity production, oil|f460e01b1a5ebecae3278ea1c6ce3bb1
market for electricity, high voltage|981f283de9517e321353a1690c1b9b9b
market for electricity, medium voltage|7a4ef2f530e443aadbcefe41d3e194df
base oil production, petroleum refinery operation|c2115463dbaef7f59f54d99f30ee3a26
yarding, mobile cable yarder on trailer|70abf7aa6c20576f7df4a17c2d7768da
sewer grid construction, 1E9l/year, 30 km|7c05afe2bd18e084696bcb98f62ecad2
treatment of waste packaging paper, municipal incineration with fly ash extraction|5e7bfc968d41688f29e6c9d9ffeb301e
suction, shavings, hardwood|2b3e270fce1737216e63275025a29a79
kerosene production, petroleum refinery operation|838bb322b8d615231d68b19a0c8f63b4
electricity production, photovoltaic, 570kWp open ground installation, multi-Si|380b07ebe8bd40e197d23162450152e8
land already in use, perennial cropland to annual crop|e17d52f3f8bb5285cc7487944ef128e2
hake, capture by trawler and landing whole, fresh|4172d6b691d2b4ae7fc482e7b7c4eb42
market for transport, freight, inland waterways, barge|6ed0b46fa42e039a8ce12b2c5ec6d12c
electricity production, nuclear, boiling water reactor|91a86762bc41af428d98879c0ac3ece0
heat and power co-generation, natural gas, conventional power plant, 100MW electrical|0311d5befee8e001d88e5cfeec0fe85c
electricity production, wind, >3MW turbine, onshore|05e9d568be95ba7acc14aa822f931ffb
electricity production, wind, 1-3MW turbine, onshore|508b129a932a507704428c9e0b68c60d
electricity voltage transformation from medium to low voltage|e1b2f6bc8cf908847bdb240ab7d0de58
market for acetoacetic acid|3093a128f31de9dc7dabcd80b8e80fb5
compressed air production, 700 kPa gauge, >30kW, average generation|7140482284f9e633ce2115c610a51ffc
hard coal mine operation and hard coal preparation|9aaff37731cf15e5c71f3f6bf15ff19d
clay pit construction|399275ce51df5e8aee91189d5b945dba
electricity production, lignite|9d90efd482c692e3baafd9c4ad756c0a
electricity production, oil|bb6177c2ff0b151d3e14c2261c2db5d9
polar fleece production, energy use only|63ad43284b1ead5211d8f038b8c9d549
fibreboard production, soft, from wet & dry processes|c2544692597b95a1043760c27f3a29c3
transport, passenger car, small size, petrol, EURO 3|f8f7fc7d05597604db05555b2b51e579
treatment of sulfidic tailings, from gold mine operation, tailings impoundment|39d79bbd831d2d6912d5000ca2f8990d
electricity, from municipal waste incineration to generic market for electricity, medium voltage|6b1e6f995f31836e5020d9d949fd5f96
electricity production, wind, <1MW turbine, onshore|6e50224584e032623cdbb6330ebaa312
electricity production, hard coal|b414104f3e98390341f68d7d741c862b
chromium steel turning, average, computer numerical controlled|456d2a8bbd5a8c2de857f03ae654e4de
electricity production, hydro, reservoir, alpine region|351fe3d6dcdccfc1b308d6deac1e5233
chipper production, stationary, electric|ad1b472f7c08fef51f4f60e1839a1ff5
market for electricity, medium voltage|d54c5b6cc74d3ea8c68ccbce86f89492
titanium dioxide production, sulfate process|3662780da6118821cf7d0e40e7e92a0f
electricity voltage transformation from high to medium voltage|86398f74ea4d943f9765f7eb2b518d0c
electricity production, wind, >3MW turbine, onshore|661be1b72a6a357f96c4273b7961014c
market for electricity, medium voltage|7f8e5d79edc0bc0ea58bb0a7858de0be
tillage, harrowing, by rotary harrow|424c354a481660844c5cdfb7842c1b81
market for land tenure, arable land, measured as carbon net primary productivity, annual crop|916c05565d3f9602f72537bbbe363394
market for concrete, medium strength|08eefe6525492730552e3e9bcce2f348
transmission network construction, long-distance|5fbc4fedefad1ace6ca26add97addad5
market for electricity, medium voltage|be358346feb9441dbd4316376b34cf18
cement, all types to generic market for cement, unspecified|5c40f1717ac27388118a30e0e5714d92
market group for municipal solid waste|c36ae4eb45bc43d17ac51a71ccd44075
market for impact extrusion of steel, hot, deformation stroke|b79a3f0a7372b23e14a97a849a0e15f7
market for indium tin oxide powder, nanoscale, for sputtering target|739a04da0d99282b7aae3ad1739dfafb
wood preservation, oscillating pressure method, inorganic salt, containing Cr, outdoor use, ground contact|a686ef7908daebcaaabc0fe4bed7f13e
electricity, high voltage, import from BE|716627cfec10167dca9b6e5b8b8beaed
market for sodium perchlorate|e1ad22ce8a52f54b8053ec35e7e5a17a
market for transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO3, carbon dioxide, liquid refr(...)_11|bc82f8404646ad542cd13123999ddcd6
water production, decarbonised|e8e8807c94ecc850175a827de15d3685
ethanol production from maize|2f51878a58a0552af320ea88c5b456da
market for rye grain|da5ea0931f213ae4ce870329cbace784
market for concrete, normal|07e8e519da7bab600db091e92bf4f445
o-chlorobenzaldehyde production|ea4959f64a314c4fb965a79fa5c94b34
market for heat, from steam, in chemical industry|d98e0a2b912ed84250357549bc3ad4eb
market for transport, freight, light commercial vehicle, EURO2|83010066715480ba9acb8a3f20e246c0
market for heat and power co-generation unit, 200kW electrical, diesel SCR, common components for heat+electricity|b7d8646b7b173d97ff34fbd1b601be14
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|fe3a5b76081ad100d8194159ab2e9f6f
market for used silencer steel, DN 315|0365d85d2ef81797653ff4af9fa30e71
natural gas, high pressure, import from RU|e4b76c75232b6ebe4d3e9ba798fd28e7
sowing|2ae24a30eca572de5800f835a9755206
cable production, ribbon cable, 20-pin, with plugs|3a1e4dac70d3eaa07bfcf8bb44149f0c
natural gas liquids production|72e8b9266e2e87fbfdf4c3d7d0df5b50
market for transport, freight, lorry 7.5-16 metric ton, EURO6|7b676469c1cf76bd01345c42da826997
diesel, low-sulfur, import from unspecified|b6de3451eb6e82cf89ac5b627fd34f3a
activated bentonite production|993b474bcd81be378c4319bd3d018ab0
market for eucalyptus seedling, for planting|8c709a6571ae3321ccd72cd404de998b
heat and power co-generation, oil|9236d5a647a335c0abb64941dc28d33d
direct disposal of wastewater from textile production|4a1f35b55480b75db73b31d75e23c621
transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO6, R134a refrigerant, freezing|e52b28802f0dc525a3c256c83be222de
fibre cement corrugated slab production|f3fe6c8deb558232a47d841990a81383
market for process-specific burdens, municipal waste incineration|7f550d1689b60bd362466bf08e0f4d1c
wind turbine network connection construction, 750kW, onshore|d377e2242a4169236194cb0c39ed436b
planning, cogen unit mini CHP plant|548f1e15a96945d76138484edec32d88
electricity production, hydro, run-of-river|3479dab17da5de4c8f792de4495623c9
market for electricity, medium voltage|c0f731ef50f4fb110ab8d47e966a14be
market for melon|dff718a489a8591d5a249c72e741bd92
electricity production, nuclear, pressure water reactor|a9f1736e57246328bc42f517535d5ef5
capacitor production, auxilliaries and energy use|3051d60e979709f772194a2d672b485b
market for electricity, medium voltage|334f4ffa55d758f4fa38eaeab79129c9
polyvinylchloride production, suspension polymerisation|b4964038abf9db0caa281009d2271e6a
market group for electricity, high voltage|ee8a73baa400f82d9c3e827a0b2e677a
transmission network construction, electricity, high voltage|49a9057729e442ea31e589b2cb4074fa
sodium perborate production, tetrahydrate, powder|514277cdfabf8a090dec003b5b5eb23c
maintenance, electric scooter, without battery|498aa47f3c968cf488b25da46d835701
market for electricity, medium voltage|d9e9b1fa38e61c969570ead350392bb9
refractory production, high aluminium oxide, packed|bc7b6cbcada3ed2c4a5fa5256587f01f
transport, freight, aircraft, dedicated freight, long haul|cae4852cac0efce2a6c6687fbe5f3e6c
radish production|3edfef35c4809f8d54c9e69089cde016
treatment of used tyre|b5619dd2b819f8abd93f42db03b5f47c
photovoltaic slanted-roof installation, 3kWp, ribbon-Si, panel, mounted, on roof|46ee126d5e2201d13b3216471e8d13f4
wood preservative production, organic, indoor use, occasionally wet|7df50c231e883734200562cbc369467d
construction work, heat and power co-generation unit, 160kW electrical|98adbe47cb4c6137aabfa68d4d71f485
energy and auxilliary inputs, metal working machine, with process heat from hard coal|081aa3b9e408ca341c52ff0b17e4dad2
treatment of waste plastic plaster, sanitary landfill|dda54ad0efdf6fd178a0facec0ade807
transport, passenger train, long-distance|e7e0869fadac27c6a98a391ef6107867
hardwood forestry, birch, sustainable forest management|6161575be8407c3148e99ef4ffa12f7f
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|eeac115783c02e80af8ad35c130d5b41
aluminium hydroxide factory construction|7dae866c11720748e1f4ba2474a0f2bd
sulfuric acid production|33a12bb4e0f7ea2d839780e70ab60193
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|3b68f68f8616f855e041afdf0bfe64a4
electricity production, wind, <1MW turbine, onshore|ae275205df84033c370c176415d9bc48
heat production, natural gas, at diffusion absorption heat pump 4kW, future|95469bfb0afd7b8701a9f96076d4c8d8
treatment of slag from metallurgical grade silicon production, inert material landfill|dc2576c12d904e0fed36073f0be35d89
mandarin production|7e25207d5e5d2ce398217b76f7809937
lean concrete production, with cement CEM II/B|bd202020c60e2b597cbd9cc711920968
market for printed wiring board mounting facility|5f5886743a4e9107bed9887ea6de223a
furnace production, pellets, with silo, 300kW|3aca48aab49450a890b5869e69ad2a23
electricity production, natural gas, combined cycle power plant|243d083e5f93a3ea7dfe71db313c638d
apple production|d9e6ed285516836e8c22830ea03816b1
market for roundwood, azobe from sustainable forest management, under bark|d60ff936e1c9d3df3507fd8e0765f179
metolachlor production|9e8eff40ac555bb4f8f5af3b6b3d03d2
market for rice, basmati|79847ef58cbe277b819549c50127d2e2
market for heat and power co-generation unit, organic Rankine cycle, 3MW electrical|54e884fb3bd9fbe1740c58fc4c65bf08
market for sulfamic acid|08b2a0298ea5cc0311419675c12b5ecd
market group for waste packaging paper|d6f4a0d05a32bee5fce1710fa4b2fe69
tofu production|36f9dab2945459cf12d7ce4bcd8252fb
market for furnace, logs, softwood storage area, 100kW|850ca3c095c04a8f413910abce75cf09
electricity production, hydro, run-of-river|4d3dcabae3c49c8068721361e363576d
market for trawler, steel|68a1a5bbc4667b53dbbc178a2fcdceaf
market for waste paperboard|98501ab454197ddfa9b6bc652a830c3b
electricity voltage transformation from high to medium voltage|36702aee29df65ecdd9f1613c3495ed3
market for cleft timber, measured as dry mass|a30cd1f6fe100647c784f18cc711e187
cadmium telluride production, semiconductor-grade|30964595510ed58671ab44acb90782a0
electricity production, natural gas, conventional power plant|ed6ded8b54edfb62ca13fc511e5c3f3b
transport, passenger car with internal combustion engine|4070ae2e00365f46ff96e552cc90ee79
treatment of waste plastic plaster, sanitary landfill|2ed641282a72d524b61a157f314ef681
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|55dff4e702dec742fc8ae7bcb3850fd3
lorry production, 28 metric ton|f5cc5d5f78d6d319b00eb31b1bc3f615
train production, passenger, long-distance|e7a1718bf3a88c8f3181de71e3d9cd7b
exhaust air outlet production, steel/aluminium, 85x365 mm|d83e04df9bbee413f419756cfffa1827
tap water production, underground water with chemical treatment|2c52b4541e830231b2b00b8689e7c1a4
market for manual dismantling of used electric passenger car|db3d2943b4e739a9ab3fb744172df5a5
market for average incineration residue|546c851a461a54b29364b3e25ce37f6c
market for hair dryer|293e9425c7e9d87d461224c308a216fa
market for waste polypropylene|bb62104eca2eebe3a6e657d21e6bc62f
market for sludge, NaCl electrolysis|a9bb6cc4561301f5bf2fdcdcd1660752
C3 hydrocarbon production, mixture, petroleum refinery operation|550322a75715307e55cbe5247e9a3254
laminated timber element production, for outdoor use|19e09ce5b170bd90a68edce4556fd07c
treatment of waste polyurethane seal, collection for final disposal|afc8693fea535e9b7c693b373510809a
heat and power co-generation unit construction, organic Rankine cycle, 200kW electrical|8e837723220b7a1cc1b299f261821b60
market for sour gas, burned in gas turbine|6edcf1037f834166610dc0c37db59cbe
market for waste polyvinylchloride|f14a546d8d23fb580d5b7e79a5406251
electricity production, wind, 1-3MW turbine, onshore|1c970ac653017674319631df35f534ff
spiral-seam duct production, steel, DN 400|1fdb6f5ed7959f7c366c1cdfcfcf44ed
transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO4, carbon dioxide, liquid refrigerant, cooling|24af559e64bc37a0814b16adcc170c15
fluorspar production, 97% purity|e80128005481953e883fc12d5eb1aa40
pulp factory construction|44c8c3050d8153cb99f8e0bcce70350b
hard coal, import from RLA|e16d47323ee08a29714717a42aaec39e
venting of nitrogen, liquid|1a8b175910a93109e7606adc5b2acc9c
market for ventilation duct, connection piece, steel, 100x50 mm|2a8df98f74db68ea0e642b4ea326d7aa
market for adipic acid|5b0f0d4946a5b627197c9a3ec30fc9e7
land use change, annual crop|7b37f0f001a607926238e2f5fe1b0e1e
transport, freight, lorry with refrigeration machine, 7.5-16 ton, EURO4, R134a refrigerant, freezing|07a418c87fdb6d76150c5348a01ec3b1
heavy fuel oil production, petroleum refinery operation|f3fb9babb15c1bcee6743581aa9fde8b
sunn hemp production|2a3836cfc2d332be8dc6c963520abe4a
electricity production, wind, >3MW turbine, onshore|d3b81206f4e6ece90db914708170366b
treatment of blast furnace gas, in power plant|933e767b8a7e39c35da4a311410b1bd4
market for used blower and heat exchange unit KWLC 1200|66f8a035eb4576bd084239b9627c41b1
dewatering of ethanol from biomass, from 95% to 99.7% solution state|9beaf151fdf854095f1d750c640313bb
tap water production, direct filtration treatment|8182fddc244e5764f399369a9a60d784
electricity voltage transformation from high to medium voltage|626d0a620b49c11fe74e22952bf8988d
market for land tenure, arable land, measured as carbon net primary productivity, annual crop|13037e64b9b656d229ea6deb22a7c985
market for furnace, pellet, 50kW|101be87a530cebd541277c76c1fc8e9b
market for waste glass|c6cd0320619089cfee9f9e4c2ea2af4b
lime production, milled, packed|5414e9e0f60178bfb1aae7ae4c0f58ae
natural gas, burned in gas turbine, for compressor station|c2bf93b4424134970a8203b8a22b816e
market for particle board, cement bonded|6c91c832f83d53c1beb9f70105d6624a
market for H3PO4 purification residue|879d235bc497f6b2e8aa65e4e2be3319
market for land use change, pasture, man made|a6e698d47ae4ec841cac096bb27a32c9
diode production, auxilliaries and energy use|63bde97ab3fcc1624a7e26ad424b78b7
treatment of blast furnace gas, in power plant|b5768d21ed7aa94996da8517909e99cc
land already in use, annual cropland to annual crop|88ed605530199a3625c98e3df7e44f26
beam, softwood, raw, air drying to u=20%|429e29a5e63f6379e110a329213e992f
printed wiring board production, mounted mainboard, laptop computer, Pb free|cb24f7b538edca537029d28a0b8e536e
market for sawnwood, paraná pine from sustainable forest management, kiln dried|70d1d5a0151aa89b8cf986a789a256ab
market for green manure, organic, until February|f530d40aedd9e66287acd72aacad6429
wood chips production, softwood, at sawmill|8a4b91424f04229bbb29c25f571911a6
market for sulfidic tailings, from gold mine operation|886fdfe11f1405505b1b88795063c09f
receiver system construction, solar tower power plant, 20 MW|9f2c82d0a1256e1ad1cbe1fb339bfa81
land use change, paddy rice|74daf2deb2bfd7acc61dd0dccb9a5740
treatment of scrap printed wiring boards, shredding and separation|b794b92b4df9fc31b26aab49c1c165b2
market for tap water|6a61a12f9697d66f8c3698c2a9b30016
market for maintenance, bus|3e94116f21d858f52ab058c81860a71e
palm kernel meal to generic market for protein feed|e10333e12b3b7d416e7b5d9c4b60c928
slag landfill construction|8e193be9967202aee1d31a8bc1662982
heat pump production, 30kW|e24515a46d3f6a2076e1cf57e9d79eef
heat and power co-generation, biogas, gas engine|c134583524b6855f4b3f304afe2a9e71
heat production, wood chips from industry, at furnace 300kW|dfdd9ea009bd86eb4886073c9284675d
sewer grid construction, 1.6E8l/year, 6 km|4b82ab81c31cb1679cfd8408cb6b705b
wood chips production, softwood, at sawmill|eb0c591b95d61e80d0d3dab5e9745cce
electricity production, wind, <1MW turbine, onshore|5d2dc2ba960f48af331db61503a51e6d
market for heat, for reuse in municipal waste incineration only|0c8fbbd259880f0eeb98df9039b22b0e
electricity production, natural gas, conventional power plant|fc638754fd9205998978bab45cdf8318
cement production, pozzolana and fly ash 15-50%|e5177ebd4b174a9704cf1246c1e63a9a
sputtering, indium tin oxide, for liquid crystal display|a35b5f01ea3c5188df5c79703fb09af5
canal construction|bf5f494aa0d32a825f2b7fbde62278d9
market for dichloromethane|0bb36b00412388ac1bc7d8217aca0d1f
tin mine operation|6d9cdb5a3e7b5ac780d91eb1c30dd229
market for quicklime, in pieces, loose|e3d115e5c0a03715ad99db9fe01f92aa
market for waste glass sheet|6fddb76ca9537f3675742f29918952a6
market for blast furnace gas|334b194473633fad7d75c9432237eddf
market for paper, woodcontaining, supercalendered|4b5e2e51358dad27e52c5ccb36327ceb
market for cable, ribbon cable, 20-pin, with plugs|6b7961c071ede8b672f6908237f51d05
chloroacetyl chloride production|50d6a6d6fbcb1cb58145d3f1dbc42a8a
heat production, wood pellet, at furnace 9kW|eb3e2f3d24ac4807af0b497f0d258ece
sewer grid construction, 1.6E8l/year, 6 km|0691d04a61233d1320b391fe7b45316c
market for used liquid crystal display module|edf496ef578c13d393b7065ea081ec99
treatment of kitchen and garden biowaste, home composting in heaps and containers|96bded22aed20f7fa586e18f6518abdc
sugarcane transfer, by dump cart|86f999586c89688411f0cfe1dbed0d35
market for chromite ore concentrate|d34303d1f672b9148e1b185bafb0a9e5
white spirit production, petroleum refinery operation|64c62ec86a345aa47aeda4c2b8f92320
electricity production, hydro, run-of-river|b79aefdfffee56b0bc9d44726025faa4
treatment of used industrial electronic device, mechanical treatment|7df7c9502c19b8bf92b7032fce7fb4bc
bentonite quarry operation|01670b780a0faffff29ded43e3843777
market for technical wood drying facility|f0205981e4f03e978e1d010adab436d2
market for concrete, 40MPa|6c7a5ca295fb775077c9c2cd57017e99
plaster mixing|f88e7aae6999e26b7ed73c00613e2469
cement plaster production, hand-mixed on site|eec64f041c0fd058dbfc1a4a91a2567c
heat and power co-generation, oil|d6dcd2bc21bcea50c40dc1f55011f558
market for waste polyurethane|f8f0d9a4b510a1c27ee96bcb771b4c06
market for ceramic factory|1066d2606b1d099c0a74d9e44a4f6f5e
laser machining, metal, with CO2-laser, 6000W power|977ce729ddf132cd651dd9b1f7b42378
market for naphtha|4a9880fd7b1a1e7867645734587212b3
diesel, import from unspecified|cd90cc2faebcc020b6c96104370e503e
market for coke|7a7a38abb703aabd46ddc38de3b56465
