name|key
market for printed paper|0ab558e9b456e03383c3c5bd9acd8e54
market for anaerobic digestion plant, agriculture, with methane recovery|1c5f0fd0b0669f89d3fb92d5bf8b30c8
treatment of sewage sludge, 70% water, WWT, WW from maize starch production, municipal incineration|bfde7daa39227c26a3bc7ee3d9ab93f0
market for waste glass|1514fcc58c498061ba2a5e192765ff4a
market for glazing, double, U<1.1 W/m2K, laminated safety glass|39e23fb1cc50a1b7ad0d8730b1d41d7e
soda ash production, dense, Hou's process|c6d5fb985e405663e62a953a42074efa
photovoltaic facade installation, 3kWp, single-Si, laminated, integrated, at building|1204cd393a0571deb08e22b6c01361ea
transport, freight, lorry 7.5-16 metric ton, EURO6|ce3988710ec7f071457adee5f72f0c8a
market for trichloropropane|1096c280a8d82893accf8de4e0643856
electricity, medium voltage, residual mix|641ea5cdb62fb3e53f01fee7e48a0790
heat and power co-generation, biogas, gas engine|b8880a5dda4e6db0ddf1c9c9049d10be
market for eucalyptus seedling, for planting|107c06d25afd168fefbbf93cf5e8d8a8
land already in use, annual cropland to annual crop|f13bc71bbdf13056d70d13e175aa63f6
tungsten mine operation and beneficiation|e61fed23340d37013932c6e58bc6c63a
bleaching, textile|792cd69730b7efd59ce9f6823e7d07bc
land already in use, annual cropland to perennial crop|8366b648deb58fb792e5e46297ed6c84
selenium production|14c50a35501d1adbe69b8b457f6176ce
treatment of used ventilation control and wiring, decentralized unit|07d1d256d3b02998418b6c2b8b39ca9a
market for residues, MSWI[F]-WWT-SLF, waste polyethylene terephthalate|80a5f9cea38c5a4e1acb6686804d49c6
calcined clay production|743378c701911041c16b2d707a5f271b
treatment of bottom ash, MSWI, waste wire plastic, slag compartment|cc053385b7cbe238315b0d568abd5101
treatment of sewage sludge, 70% water, WWT-SLF, waste paint, municipal incineration FAE|045a99a21ede69047c8c256dc013ed8c
market for land tenure, arable land, measured as carbon net primary productivity, perennial crop|c48e2ccb336c2fd13db0390279762d49
land already in use, pasture, man made to perennial crop|16c8084abb4557dc7c9e699879573649
treatment of hard coal ash, residual material landfill|90dbf3ddeac9a3e98635f18fca8cbb70
plywood production|9a32cd23da1bbfa6ec86193249aa4686
light fuel oil production, from waste polyethylene|40a6b88063639406ac95aa8a74cff70d
transport, freight, lorry 3.5-7.5 metric ton, EURO1|64a4c559fdafa1f2dff8507db06a5afa
electricity, high voltage, import from CN-NECG|7eeb06276eef393adc866f20dfec73f3
market for sawnwood, board, softwood, dried (u=20%), planed|a818877b30bbe02273fdf4da2f1fa1fd
market for arsine|c2d5cfe5a6ae37d67e9de523dfbfca2e
market for waste polyvinylchloride|967289fa8498a02dd79d16d7387b8864
brass drilling, conventional|75ee981cec167efd35afb3c9c9b762fb
market for butyl acetate|74ed2b131c691120445e05cfed294d5c
treatment of biowaste, municipal incineration|0410988fbd93505971d6ae8c24ba7c3c
market for transmission network, electricity, high voltage direct current subsea cable|0fb44f0a63359b46d4c7706c8a6828be
market for straw|c50f5e646f9ec7da09b425ac84218310
tungsten carbide powder production|3a6be0a708f5d1b50908870e44b4f5bc
heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical|ced522dea1fb62a03bcea06db1ed9369
tower silo production, plastic|dfde270d5b6d64d267854398905ae431
transport, freight, small lorry with refrigeration machine, EURO3, R134a refrigerant, freezing to generic market|2ca0358e8d2af5302beb0807afba93e3
water pump operation, electric|ccbc60bd934d30d978e37d84804c56b4
coke production|67d32bbaa75ef292045add41e1e37970
electricity production, natural gas, combined cycle power plant|87f69fedab3dedd02514fffd990f0705
market for municipal solid waste|61087fad09432347792d4e37164230d0
market for hard coal, run-of-mine|18602068ee689089ea901d8481cc582e
market for land tenure, arable land, measured as carbon net primary productivity, annual crop|6ef68d7c5bb4f3958545d19c2f0aa7fb
market for heat and power co-generation unit, organic Rankine cycle, 1MWe, 6.4 MWth|f723d123fd020de168ec892536ab2844
lightweight concrete block production, polystyrene|ade3df37343db13e90b4027d087642d1
market for water, decarbonised|c2e8ccb67cdc55ece976e8eb87396f95
market for ethanol, without water, in 95% solution state, from fermentation|02835cf3880a7de3bc098f30c7435165
agricultural machinery production, tillage|df07861a93a5710bf96d200ac415735d
manual treatment facility construction, waste electric and electronic equipment|6ab55c6e63cdb48a9c2ccdf6bdf24f74
soybean meal and crude oil production, mechanical extraction|67f2f2e79d2de38c6d2649294b2fa914
market for mill scale|22b49be5d60bd1c5fda208e5884c2501
market for glyphosate|6f1a69b44b427596c815e075f881cb8e
market for propyl amine|9eb1151e7acd25474d3cc05842f9f4b2
heat and power co-generation, natural gas, 50kW electrical, lean burn|3140afc9672a337dc9f70d25552a42cc
door production, outer, wood-glass|435f6dfeb17d4b82163773eee3c5163b
market for catalytic converter, three-way, mini CHP plant|8977320d91cb04133e3f93900fbaf4f3
propylene production, from propane dehydrogenation|6a3f860e63b8f8aa9a2a7e78c2a6e194
market for heat, for reuse in municipal waste incineration only|8cd574571672a62be266628396153f24
cathode production, LFP, for Li-ion battery|f2ff16dae94619bf2ab615e55c0ab988
treatment of sewage sludge by anaerobic digestion|9c965a7d56bf41d2d4c709656673cbee
electricity, high voltage, import from GR|171152337a6d0796c5cb9f1c41557c32
slab and siding, softwood, wet, measured as dry mass to generic market for residual softwood, wet|7fbceb390b059488fc05dac9b452858f
hard coal, import from ID|44b5ea4f4d663d230c6109985847eb04
treatment of residues, MSWI-WWT, WW from GGBFS production, residual material landfill|bd08f6f0001561dab15c828d3fe646e9
market for sodium dichromate|2c5d7eb9a5f9bb47a7871d88c35d9d47
treatment of waste polypropylene, municipal incineration FAE|3b4530fdcb9e778a6cd61f2672996774
treatment of waste reinforced concrete, sorting plant|98abff8846a0e1ea80be8831c272f39e
market for hard coal ash|de971f3cb08948fac3668ae8a3193bec
boric acid production, anhydrous, powder|77611b311364740f125c97e1056f6d0f
biomethane, low pressure burned in solid oxide fuel cell 125kWe, future|261f7dbffd36d3df4a4a3eb1c0664835
market for electricity, low voltage|90ddf94c46995cbb349b86ccf669cd59
aluminium milling, average|87ee7943890084041bbff8ba35fed786
heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014|e0321d4f54d7b2d70454b3cdb58cb069
electricity production, hydro, reservoir, alpine region|37846b153d41b7010f3132a94d8a4dad
three and five layered board production|bb4c895df536911a3f3972fa8b2bf42a
nuclear fuel factory construction|a4f612b77b90217017cc6dc97dae2ebb
market for bottom ash, MSWI-WWT, WW from soft fibreboard production|baa5a84127ed5139eb936935be89770c
treatment of residues, MSWI-WWT, WW from black chrome coating, residual material landfill|6de7d2d1420cdc4eb7efaa4e473fdd96
treatment of used vegetable cooking oil, purified, esterification|14d45c97fdc077aad6754d3771717e44
treatment of waste asphalt, sanitary landfill|86d867c4733f70f58f0721b4d3408d0e
maintenance, passenger car|2b4791aec4b1b43a0f3c1c0ece218679
tall oil refinery operation|4501254def5ded739804b2fd1452ff40
market for sawnwood, lath, hardwood, dried (u=10%), planed|bd2fff3e3a216b1a245c78ee4a655d81
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|b6d974464852d8860485159594105f8b
market for titanium, triple-melt|acab13e0c13d2cab1789b0ff831c3b71
dimethyl malonate production|7c8488db68b99c3c75a76339a2c84487
electric arc furnace secondary metallurgy slag, for recovery to generic market for supplementary cementitious materials|961f9c2c7fd6455b586c3e71e3ef522d
trimethylamine production|a2a876341e2b393602129c0d6638bd83
treatment of waste bitumen sheet, municipal incineration|b2060153f9278714e8435cd6dd9c4b1b
market for residues, MSWI, residue from mechanical treatment, CRT display|4bf3a4ea410d62bed4106cf1d5813c02
treatment of municipal solid waste, municipal incineration|778c8215b893b0634bde769000cbe6c2
compressed air energy storage plant construction, adiabatic, 150 MW electrical|024afc4e85c083742fec2c7fd6c999fa
heat production, natural gas, at boiler atm. low-NOx condensing non-modulating <100kW|c9dc690e84719cc642b2700e2cd39125
cauliflower production|fd8b70aa779e3d5b679c1c54774e7e9a
transport, pipeline, onshore, long distance, natural gas|e709ce6af37fa56a2187baedccf2ec5e
packaging glass production, green|56546d4cd76d7d9e64ab7f63af18937e
3-methyl-1-butyl acetate production|317a01aefbd90fa8ade54a7486eb6f5a
treatment of bottom ash, MSWI[F], scrap copper, slag compartment|3f945511db40fc422042a7d08787b4ae
heat and power co-generation unit construction, 6400kW thermal, common components for heat+electricity|7adbbdf7cd603752856f4653240e730b
silica fume, densified, Recycled Content cut-off|23ba2dfa03baa544f39421a4983424c9
limestone, crushed, washed to generic market for supplementary cementitious materials|f2a3992803a9ea3738d066720facb0cd
heat and power co-generation, oil|4768247ecb480e126556f7edd0a8a745
market for sewage sludge, 97% water, WWT-SLF, waste polystyrene|e19eb7cce160a0f7ad070a92b34844cf
market for methyl t-butyl ether|88053025c329a3cb5662d3b1622cb477
market for inorganic phosphorus fertiliser, as P2O5|f7be60087e5d3a196a501b302850a8d8
heat and power co-generation, biogas, gas engine|ae38cc5c229b368587563b44e0bc0f42
expansion vessel production, 25l|03530f037abfea8b62f109e0b21656de
treatment of coal gas, in power plant|6121efd46e9444be62d8bfef8ff67997
electricity production, hydro, pumped storage|6368c7703e28bf37e747e9523c422d05
electricity production, oil|adb869a5d06b6f5d73721e97458907f2
furrow covering, for sugarcane|d7b7fcd5fb8242cbfa900a710e5259ad
market for land use change, pasture, man made|c2116f5236750cf6b33aa29dddbb03c3
polyvinylchloride production, emulsion polymerisation|e4c9a40937c996613e847de09c43650d
sheep production, for meat|8e1d98054f8f6ab5f32630a723a1c45c
sodium perborate, tetrahydrate, powder to generic market for bleach|a993da074432cc0393d73e311b236047
maintenance, transmission network, electricity, high voltage direct current land cable|4cf31a9ff853e91639b9e735efa445e0
fattening of heifers for beef production, feedlot|2cf3551302d77fb3bf71aaeadc61940c
treatment of waste polyvinylchloride, sanitary landfill|63addd57e5f3ff10516c45bd1572a217
electricity voltage transformation from medium to low voltage|54e19acfcd18783e45d8f8b230a2b538
treatment of drilling waste, residual material landfill|466dfab715d734d8ddbb0d834b069b10
electricity production, peat|d7acec1e44492a8bc2bf58fd798496c7
electricity production, oil|953b73581ab4dab210ccfd2cc287f617
heat production, hardwood chips from forest, at furnace 5000kW|1b1752cd08c4f6333cc247b080bacd85
market for 2-pyridinol|22c3bb3c0e5f44b0667abf4df5fb2dfd
treatment of waste polyethylene, for recycling, unsorted, sorting|ff08b019767bc8818927ed94c1ab7651
fibre production, cotton, ginning|f3eeb5dd00c53cb4ce289829b7b199e5
market for wood preservative, organic, indoor use, occasionally wet|68a02c15cea226fbc76c999520f315c8
natural gas, liquefied, import from US|01ebed95b12997b0efc54fb27655acd3
treatment of sewage sludge, 97% water, WWT-SLF, lignite ash, landfarming|7ec18cd7286e14c5887a2faec9db0266
electricity, high voltage, production mix|5cc481d11ddaf4f2778935a6890f619d
market for heat and power co-generation unit, 50kW electrical, components for heat only|4a03de68d4a553647e557a1ec2b163f7
market for nitric acid, without water, in 50% solution state|16e60b9b015c0d2daa511f472050f8f1
electricity production, hard coal|04db3565e3d60a38257ce6d2e558c53c
market for micro gas turbine, 100kW electrical|7ecb272cb0dccb8bc7a7af21ebf77d3a
enamelling|a8e001fbdcff9ebd9f016d4200b4624f
transport, freight, lorry, all sizes, EURO5 to generic market for transport, freight, lorry, unspecified|9432d66f88bb56b60c5858d0ef8d589c
heat and power co-generation unit construction, 6400kW thermal, components for electricity only|0f0be349da97b0023ec500c1450aada1
electricity voltage transformation from high to medium voltage|4b43ad70b4c2c170ebbb6fc19d61b062
electricity production, wind, <1MW turbine, onshore|646f6527ffc38a97bf3e05e8b37b7415
market for residues, MSWI[F]-WWT-SLF, waste asphalt|294ee663b240e9d53e21634a72e82beb
treatment of residues, MSWI[F]-WWT, WW from concrete production, residual material landfill|f00efb2d817276204f007fa8bae51a0e
market for concrete, medium strength|c20154007087ce4b0e38e519a754d80f
electricity production, natural gas, conventional power plant|6f69d0788668933b511a2b6fbaf06948
fibre production, flax, retting|252c331022c8e2be1770d2258e826c49
treatment of sewage sludge, 70% water, WWT-SLF, waste paint, municipal incineration|cd34150ba2b73b5a317b118c0ea61b5f
natural gas, burned in gas turbine|3b6efd45687da0c9477b3b43b8619255
market for mine infrastructure, open cast, lignite|2b7cd00c2947f6abc40645f250ce3b6a
fleece production, polyethylene|2d9faef5597c7e7ac489eca22deb02fc
land use change, pasture, man made|3cfe13dfce83f8800adeb35c70e7b70f
market for waste packaging paper|4002bfdff1304f10cfbf7bddf39257f7
ethanol production from wood|da833940f07c1d53cfcf136197478e02
treatment of bottom ash, MSWI, waste rubber, unspecified, slag compartment|c6efa3c215df861bc3b3360f49b2f8c2
furnace production, wood chips, with silo, 1000kW|87d112271a809bc27780837153814b9b
treatment of waste concrete gravel, sorting plant|5096b305b2a48fc24a943f783630e29c
natural gas, burned in solid oxide fuel cell, with micro gas turbine, 180kWe, future|9bffe6abd56416c27394436bbb42d2b3
market for dioxane|81ce7195c92d0f258d169a3ddf1ac14c
market for residues, MSWI[F], residue from mechanical treatment, LCD|5f8103cd7287c5454053d88b17a76518
dipropyl amine production|535b883cee0ef0c5c6b19b5736a47ee3
market for transport, passenger car, large size, petrol, EURO 4|fe61fabb4849ccbb90857ebf4a498779
market for polyethylene terephthalate, granulate, amorphous, recycled|2178259628c007e140817acc07e7a228
petroleum and gas production, onshore|00933480a544794db4322f3874679344
treatment of waste paint, hazardous waste incineration, with energy recovery|65365d6a32c6a48b497824b02eb6273f
market for electricity, low voltage|625b777b3a4a8443577868b54902917d
hardwood forestry, mixed species, sustainable forest management|81946ef9ea46b8b352971412800a28ef
epichlorohydrin production from allyl chloride|a10666f119e3ad666ec5010163decf83
market for soft solder, Sn97Cu3|fd69983af1183eb36d84921880508d81
acetanilide production|167175f97faa02787c3e8aa0ddc03a0d
flax straw production, dew-retted|d5d6d9e491f7cf246630d053c503801f
heat and power co-generation, biogas, gas engine|e813425b03ab0fc197ad32e6fc4e3ae6
market for waste paperboard|605e939c803bb704f329891e0b4c80cb
market for irrigation|fd919f928706961bfb25db0ce0ffcba1
soybean oil refinery operation|a6ccb30512e197fce1f40afe87056131
aluminium milling, large parts|4daabdb68be7afc3406ea705e9b62b41
market for used toner module, laser printer, colour|53d2c610f425a61be0adf8a879b02a96
electricity production, natural gas, combined cycle power plant|fc48742c317e96200474d37d2ceea18f
electricity production, oil|b07b828ecb1afb1e136b10874e82abb1
electrode production, negative, LiC6|0e881dd5e4b00b42cfc5dbde72bcbe6f
market for used desktop computer|dd27cebac2d3ae6ddcee4c46fef5db77
