name|key
molecular sieve separation of naphtha|25c3d69eb67f9c7d89c49cce9c5ad80f
transport, passenger car, small size, natural gas, EURO 5|cf010a83c64686312729c1139b1218e1
granulated blast furnace slag production|88cfaeda242c436d2d41c9652bd5a6f2
treatment of municipal solid waste, incineration|2d12a5de5df6471450e94ae9d9612856
market for barium carbonate|777accf72521d4dda9588d05616f369c
electricity, high voltage, production mix|4b12ae836869df7b9f779a4b9878480a
market for N,N-dimethylformamide|46924647a4cc32623d463f68dff40107
market for waste plastic, mixture|38073163e01ccc72e4d13e717eaff606
electricity production, wind, 1-3MW turbine, onshore|2c1781417e35c47a75fa5968f8abe7b5
petroleum and gas production, off-shore|dabcc7255fe09dc849830f80fc2bb373
import of sawnwood, paraná pine from sustainable forest management, kiln dried|7e5d3d6fb0b7bc266a917034fdc85677
land already in use, pasture, man made to perennial crop|72e49995f6e2aec8f0d02b0f11fd58a3
market for switch, toggle type|ca9f0a847b5882f8d4f7dcd9d8f521b9
electricity, high voltage, import from FR|1c50c5e414af1d21d5e2894837d7c724
primary zinc production from concentrate|90bd31a3d78ef12cb24176ebe719a8c4
sulfur dichloride production|3ab3a9345f0ff4f326430faca63674f8
land already in use, annual cropland to forest, intensive|4a24970c3c1ad4d06db3f61115f13dd4
market for mango|5edb8360a6cac269f0c0f6acb1c3a52f
refrigerant R134a production|8a6d21946714ba7b3336f5f7daddf9e4
polystyrene foam slab production, 45% recycled|21d0c9dae0cd4fb384ca2d3344a5707b
electricity production, natural gas, conventional power plant|9b6e39a27b0049912bc8cfed5f451395
heat production, propane, at industrial furnace >100kW|992a516781b089c543777a3439b62a4f
excavation, hydraulic digger|b85f9d140a004566853361c3748e2cd3
electricity production, oil|1b84442a98dd9c219c75dc18818fcea1
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|5dd8fa06f60c2632cf4ba60b30f114b7
coffee green bean production, arabica|ca108dc23ba664aa508f84d8056543ec
contouring, bronze|a09f24f3b9a82a36064422338d2396ef
heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical|e5c2526c979902e034e5b9b922305307
photovoltaic slanted-roof installation, 3kWp, a-Si, panel, mounted, on roof|46675ce4d33c981e31f9fb21d2ec6a13
electricity production, hard coal|a2814c70a032749422652cc4fe80b413
hydraulic digger production|e11c1c04fce5379f0b66d2fee330eed3
transport, passenger car with internal combustion engine|9020572c4c04dab52cd91697c028319d
electricity, from municipal waste incineration to generic market for electricity, medium voltage|8a7668f0ad2dd735fd4fe1d253b6844b
market for electricity, medium voltage|83041c18edd2c11dc93b19f317a10a68
market for phosphane|8cead87b9c71f22ea0f76d8af7625a17
market for land use change, perennial crop|cb5c402007e61bc2214c492df1e21b9e
market for electricity, high voltage|1e16ababea64ee83273d91cc1281f727
market for acetylene|019ba3be27efa8238a57ec8fbd171a0a
operation, liquid manure storage and processing facility|88539e2d01496743d1bbdfd03eefc154
market for waste rubber, unspecified|02ecac485545a932aa68b8e1ff513453
electricity, high voltage, import from SI|7ce1a95fc5466cac46e15949a7fffabc
aluminium production, primary, liquid, prebake|5ee1ea37b34da0dda3897d5914299ae9
transport, freight, lorry 3.5-7.5 metric ton, unregulated|8c236c16ca261977529da1134454ce8c
heat and power co-generation unit construction, 200kW electrical, diesel SCR, components for electricity only|aa1c687f59083090a37e4ffba9fb763a
sanitary ceramics production|0d16ecc8514bd7e74cd4bc8f37487133
process-specific burdens, inert material landfill|ee2bab5a786f2382fbb767b4b456ce1e
market for electric connector, peripheral type buss|6b4b1d7a181a960f2f687279a64ee83d
market for transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO4, R134a refrigerant, cooling|92f081e3d34a612289ab8c4ed991c538
aluminium milling, small parts|14dacabe7d0078376fe8942732a5e340
treatment of coal gas, in power plant|d56ee4020b71ccd9fda82e2c26bcabd2
market for sodium cyanide|fc03dd5249135687e2177b6e1b79c10a
heat and power co-generation, biogas, gas engine|f47799211ca266011de99ee395a7581a
market for textile, kenaf|0b819d50b7c7493a9c40d1da27ce791a
ethoxylated alcohol (AE7) production, coconut oil|a818526a5f1fec1f7fed778bbccec798
cement production, alternative constituents 6-20%|ede8721f6de6f7d87c9d43c0df64072a
laser machining, metal, with YAG-laser, 330W power|447dbcb53edb09dee3dbf9d71b5a1222
market for uranium, enriched 4.2%, per separative work unit|3915722163ba55f04a9ae3715aaf7802
market for waste packaging paper|e67fd9ad00f927c699c8b3be6bd8a7c8
molybdenum production|6636745a3c5aadb98106be3d11567823
market for electricity, medium voltage|f1467ed2240eef4f3eee51ae30dd5c71
krypton to generic market for inert gas for discharge lamps|15883715d17d26692e66aefd43d25914
polyethylene terephthalate production, granulate, bottle grade, recycled|975c3ded821c112444bf420a5e8f7bda
market for heat, for reuse in municipal waste incineration only|1d78829bda4dbb6c9ae37ceb888f2dab
treatment of municipal solid waste, open dump, moist infiltration class (300mm)|04df5c04917b8f0df371c45c5a7ce355
market for furnace, logs, 6kW|239ad7f798e671a22c5dcb8e07e43fab
stucco production|47227384c29521a1f34842fc9defdb86
market for cement, blast furnace slag 18-30% and 18-30% other alternative constituents|4fab048c0c42fbd88317a4c773c4e65e
market for iron ore, crude ore, 63% Fe|a7c108a071bcab3a0eb1f732c6f21e90
micro gas turbine production, 100kW electrical|fbad055eb27765a5ec3cf3d5ecbdfc90
hard coal mine operation and hard coal preparation|83e07d4279eecc90cb40ae9140fd6ab5
market for hay|bc9fc9c7ad08080b04db71900e23b836
market for electricity, for reuse in municipal waste incineration only|42d88132c9bc0413565521efb91d2360
heat production, wood pellet, at furnace 9kW|d383be884a458a98ec9c85cecd302359
impact extrusion of steel, cold, 3 strokes|ce057e421e63bdf50d5f3e402d4f0437
heat and power co-generation, natural gas, 200kW electrical, lean burn|a899b481bb55286813364ead53b3e650
market for operation, computer, desktop, with liquid crystal display, off mode|b9aa8e55ea2ee69ca28175645efb91f3
heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014|a15404e3175ee3f160618fb6fbfa3478
hard coal, import from RNA|f7c9debfc9540e23271216b467f732fb
market for cadmium sludge from zinc electrolysis|411f10e348e176f2349d9702b2d046b3
market for onshore well, oil/gas|4f59301258f3581d89e1b7cb9404bdaa
electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted|f083574bae6de3a91d03d155a9f0ea72
electricity voltage transformation from high to medium voltage|b84b51074703bbb13bd65e6c425f0b80
drying of maize grain|e170599c97d315b82f9a48ffcd724a67
liquefied petroleum gas production, petroleum refinery operation|fd10d46606acc145d83ed20b0eec1f97
electricity production, hydro, run-of-river|612cb14d1189dec76297747ad13783e7
graphite production|b22095c4b13acda57f528f96e118026d
market for land use change, annual crop|729e0a6fb255bdf3f00b3c98087ead16
electricity production, hard coal|7b76917b283536757ae96a81f544ba2f
electricity voltage transformation from medium to low voltage|9e795ecdd510dd01c70f09eae9f3c980
market for dodecanol|ccdf15758427b12df5075976d401cff8
market for ethylvinylacetate, foil|e200c14765705555c0fb13f77a692802
monoammonium phosphate production|f44dcd0c8938ec5efcb50fbf00989834
converter production, for electric passenger car|aa282b6f1f4443230d8357d36ee1f719
laser machining, metal, with YAG-laser, 120W power|c7b46c55c7e5eeb9c6cab7e4bd7cb751
clear-cutting, grassland to arable land, pasture, man made|338230545a3e3ef80da114f908ef4a25
treatment of blast furnace gas, in power plant|4b608b15f94baccbacefae6433fee918
uranium production, centrifuge, enriched 4.0%|fe03b510c1f12746e2885612a6237658
treatment of heat carrier liquid, 40% C3H8O2, capacity 1.1E10l/year|0e75069b8490bf245a4a07a15f4d9dfa
heat production, borehole heat exchanger, brine-water heat pump 10kW|1c30c25c85e741db9625faf04783c663
market for liquid manure storage and processing facility|85bb228970014dbb8746df4e25e70a5b
magnesium-alloy production, AZ91, diecasting|bccee6cf4b9383066951c1b82c31f3bf
market for cover plaster, mineral|40ba8c209becefa80a3202e47c49f06e
electricity production, lignite|d048c3898fee4be80e5c79437eacc3b9
treatment of sludge, pig iron production, residual material landfill|2d3b62177c7cd221806fd48d6c229820
electricity production, wind, >3MW turbine, onshore|2294235cba2eba4df253c02f9a8c72e1
solar collector system installation, Cu flat plate collector, one-family house, combined system|d3f929322fc7414134cca668e8ad7895
treatment of wastewater from ceramic production, capacity 5E9l/year|975f8e929018efaa28036f7d9f54f828
market for land use change, pasture, man made|8b8871e6068548d35fe1ff7272b0816c
market group for electricity, high voltage|ec9955986a4bffe948f743f4653b000f
seal production, natural rubber based|3edb2339696fd017e77189f99222d448
grape production|7e9105225dcc4f43611b867281bad19e
electricity production, wind, >3MW turbine, onshore|3d60c4b4266e45fce553829e4524cce7
electricity production, deep geothermal|114a03a662abdf7e72e967f2d958bc59
market for land tenure, arable land, measured as carbon net primary productivity, pasture, man made|1018c6b03255fc58851e04d999e942bc
market for electricity, high voltage|5beaf7bdf1c988612943952a4e2dcdd4
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|62b0dc4e1cfbeee90e028a15acdad3d3
market for waste glass pane in burnable frame|e0daad0b3086347c5ee3d7afb76b7cb9
photovoltaic slanted-roof installation, 3kWp, a-Si, laminated, integrated, on roof|54a9871453ed8a1f2ac0a09559080c68
horn meal production|70903663092fb0a80cfe8178c1b2b032
steel drilling, conventional|936a806084ca5f1572c7a69acc05892a
market for nitric acid, without water, in 50% solution state|4d10d8f56fe803e4bc30c8e7501498cd
heat production, softwood chips from forest, at furnace 5000kW, state-of-the-art 2014|dadcfc1de1a8ab3ddf7bbc9c38f3946f
apricot production|1fa61cdd5593b8506a3b69f364a86879
operation, computer, laptop, videoconference|523250af186ca997c5555b7a6ef43eb9
market for land use change, annual crop|8758e5426f4d5473fd5abe34355e9018
market for waste polyvinylchloride|e07f14d171c3e1808d2e6cafb2db0bb2
rape seed production, Swiss integrated production, extensive|7db28b36ef6a3a16532cb0df7e8cf459
electricity production, natural gas, combined cycle power plant|46223ac07a34f82c03b83a6efc4e3c6a
trawler maintenance, steel|aab01f64a210266313dbb00932dcd0dc
market for methylamine|fbe1c001b1b5b70c7e300fa807dba130
electricity voltage transformation from medium to low voltage|0d4fd6b106bb575fc9b154f8723a483f
electricity voltage transformation from high to medium voltage|6065a722ffab895b0c6a41260e3fa567
market for triethyl amine|2b579431e887f38bfb8846a4d0430612
hazardous waste incineration facility construction|2cdd496ff9690890ce7207f7768753c9
market for gypsum, mineral|917ddf59b5f7df5f567580161715005f
sewer grid construction, 1.1E10l/year, 242 km|831aa76548a0ea607c2f20b0b90dce8e
electricity production, natural gas, combined cycle power plant|0926b7e0aac75aec3bfc2c298c79c306
market for frit, for cathode ray tube display|580010d0f772edd59e85d5a5fbdce5a8
operation, computer, desktop, with cathode ray tube display, office use|b2f55772cdbd6b9348cc6e7f2613eff7
market for lime, packed|259d9cbf59ba520baa3f028ecaea75c7
solder production, bar, Sn95.5Ag3.9Cu0.6, for electronics industry|aafe8d2f604c4c381eefa19bebe2e346
market for tap water|108f2bd01cfe7bf48c205ee0e3595b4d
retention aid production, for paper production|81e816d3f7d7804a0d9b2c7fe6c465b5
toluene oxidation|8ec55d0dbfe8495212f45d8f05c7eb56
market for waste paperboard|8d2c9f2d6214332f35e1194f5bfdfa33
electricity voltage transformation from high to medium voltage|3c9ba466f6a1896435334464dba8a53f
market for autoclaved aerated concrete block|641e365a1b61c8b1c68bb24268c02468
treatment of residue from mechanical treatment, cathode ray tube display, municipal waste incineration|eadea8f5c32a1db5f33820ec7c0af57b
market for ethylene glycol monoethyl ether|7041b04c62c43d6a3a06a7d67113ec0a
hydroformylation of propylene|91cf83be639058c4116336dd0c5e4fa4
heat and power co-generation, biogas, gas engine|eaf2fd57a95b68cd49ecd952cc73a251
maize chop to generic market for energy feed|af0c40897a3f81a8a3621df47487380f
market for waste glass|175a5410151813e6eb1a85a1584db76c
market for grass fibre|4b87395687cddf3ed88d3dbdf8b6494b
electricity production, wind, >3MW turbine, onshore|346f6d6f6cef9bef16ff5b87c552107a
helium, crude stockpiling|68133b1ba7b022c64de8bff025f5fc6f
heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014|02b721bab1759e61b79e8a68aac8df38
market for sulfidic tailings, from nickel mine operation|c29b6307541d824b481c043af1ada1ee
treatment of sulfidic tailing, off-site, high gold content|0f1e62d8f2b545fb60882baf4fe0c21b
heat and power co-generation, biogas, gas engine|6cd6ade2c5f952ccb308b8322e34af80
treatment of waste paperboard, municipal incineration with fly ash extraction|d8149104bef80d0f7014b72bd76dac3c
sodium formate production|b63394492ceff0c4a7a6b56dd5e7ea1b
softwood forestry, mixed species, sustainable forest management|d4099038f729214ab539de378c0b0830
electricity production, oil|45ab8cf3e2156a4f4cdba6eb4b85a326
methyl tert-butyl ether production|9c831ea09ca1ac5e15d6198433111f28
energy saving, from ventilation system, 6 x 120 m3/h, polyethylene ducts, with earth tube heat exchanger|d4cfad53580319c3bee1b23b3adb40b3
market for electricity, high voltage|5d248f0390e5e3094cfb3a9506ce0243
milking parlour construction|ecda78cce4ea18dbefc16119d33d0bbf
electricity production, hydro, pumped storage|f9890b483be5acf80b3bd2161507181c
market for 2-cyclopentone|204aedb4a0fb3fbb05c649aa682ef16c
market for molybdenum|e902452841a5ba3bdd904f096b9012a3
chickpea production|21583d2b84e6ebbaf9657a575e1388c5
oxidation of butane|882938e23ac95d2726e5117618156aa1
market for municipal solid waste|975bfaf7f6fd2c15369a059971b1eae5
electricity production, natural gas, combined cycle power plant|ed996d0880e3b6c1525e7c8df1aef16e
market for injection moulding|820a75aae7e21a1b86fb9c320f5a0d19
market for slag from metallurgical grade silicon production|9d8ed9c60390fe0887d72769231ea562
electricity production, nuclear, boiling water reactor|b1a6e59b5a7f7705dae913fcc6e70c43
market for machine operation, diesel, < 18.64 kW, low load factor|eae773d4abfb6b033658faaf0460da47
treatment of sulfidic tailings, from gold mine operation, tailings impoundment|cbd2234e551fb8cc9da03da329463d31
latex production|a57047a7492c2d5296302905b5b17d0e
treatment of brake wear emissions, lorry|61f505c62d73dd7f7ce6ac6dc3aa9380
market for nickel, 99.5%|8ade1246d35b0c0c2585f24b5e8e5de8
market for packaging glass, brown|861c10535378d6722b06cae87357348a
lime production, milled, packed|7a56dc9c618d53a0a9806f457d9fea56
treatment of hard coal ash, residual material landfill|096c2ffec1752b62b0972c29377c937e
market for phosphoryl chloride|3000d170bc7ae22e3cf96988ad317435
petrol production, low-sulfur|85171759698f6d7de80eeec2add8e14d
market for building, hall|7ce86fdaeb38f29d6435a62f0ab3b6a3
electricity production, natural gas, combined cycle power plant|62b10262be4087465865523843129a88
electricity production, oil|b76913a088871a4ec2ccaa8d129b1eb2
electricity production, natural gas, conventional power plant|be75f194958ec9f869ca110794632857
clear-cutting, grassland to arable land, annual crop|6ccf331da29d5bc2f65905e7aefdd029
sodium silicate production, furnace process, solid product|8651dffa69cf7b25b1147906f6dfe761
transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO3, R134a refrigerant, freezing|99732083a3367e5e53c5231e30ae49c7
market for hydroquinone|ad3e433a6b589ff46f8b2903cf81c3bc
selective coating, stainless steel sheet, black chrome|9b082f7497841f368afb28552a60d050
electricity, high voltage, production mix|4751a7dffbf33432385c64fc83f77fcb
chromium steel turning, average, conventional|18a35c2a077e9903fc10b97b07a2bca3
market for printed wiring board, mounted mainboard, laptop computer, Pb free|f272bc77af0934d1759dcf948bf17b0d
sodium oxide production|af145a5779b4ad301173e9ebd3bd9e57
market for coating from waste cathode ray tube display|adada63e265f40b96fe664f1cda9bd6f
sugarcane processing, traditional annexed plant|ab9c921ef193ddb23ade8b0b17117ecc
market for waste polyethylene|56193c57da4627975d8f76c38929a98b
market for heat and power co-generation unit, 200kW electrical, diesel SCR, components for heat only|beb3a1cc7be3c5e628b00e679bacb0ca
harvester production|77a0954f375e1fe6941c7fb003858366
concrete block production|d03c3a053ce8767483b8f5c8d85e7d97
market for glass tube factory|f130537e1b78b3065ac1aa41dc93dc09
market for transport, passenger car, large size, natural gas, EURO 5|1b10c346691a373d0b8350dc3449394f
market for copper carbonate|11ec604f5e34e268d1a4dd8ddde9bfee
concrete production 50MPa|a6a4285c47658cb6a55e9e0cbcc0c685
market for transport, freight, lorry 16-32 metric ton, EURO3|c8f743e335bc5ef0f303fe9695dc7350
electricity production, hydro, run-of-river|af174923579cf36ee7d4d325639cc38a
market for sanitary landfill facility|40e79e95c0f8d2c8ea9c5ae9e025e98a
heat production, at hot water tank, solar+gas, flat plate, one-family house|c4818276e03337c57b351d5cbd0b1ba9
auxiliary heating unit production, electric, 5kW|9f8b8114642476eebb0688604b1cb96e
market for cyanoacetic acid|07670fe961cc5cb90ac30c239180da0c
natural gas, high pressure, import from GB|e8a8a60c4c84ea482ba6bae177a7c153
electricity, high voltage, production mix|1ed4e0c65b42f52d314f48dd04b0135b
heat and power co-generation, biogas, gas engine|f45b529ce7c5ebd828bf160fa1dfe196
market for batch dyeing, fibre, cotton|70f5b87bbbcd03f7acb44af450c51398
operation, computer, desktop, with cathode ray tube display, office use|f786c47510bd77331debd2c67156250f
chipper production, mobile, diesel|a7796ad769e42d2f1b7f5af1a64af326
electricity, high voltage, import from UZ|f48c7641a70b66af89b0390f70ed93ba
market for cement, pozzolana and fly ash 25-35%|4239c17c394f094b9b4719cbd720d3ad
treatment of refinery sludge, sanitary landfill|84fe704cd3a129336f6ef536d25a2fff
market for venting of argon, crude, liquid|ab6c44c8acebf811eff7c14620a01882
electricity production, photovoltaic, 3kWp facade installation, multi-Si, panel, mounted|583f523ed9a37f47755f9e3fc61009ee
polyester resin production, unsaturated|275fff038f0192ae38ac1d154860199b
treatment of kitchen and garden biowaste, home composting in heaps and containers|97b09633311c7205241a553ae6f0d40c
market for manganese concentrate|2aa47c2e0b69b51040ff137d71b4c413
treatment of hazardous waste, hazardous waste incineration|dd145ff923fbaaf10313673b18109149
market for inert waste, for final disposal|a25ee39bc217cf5f1fe8d2f8b670dcc2
pendimethalin production|0b43c726751c04723b2505fddaaef00f
chlorothalonil production|725a60e6f98d9ff9af657fb1766b6e91
market for tetrachloroethylene|abd58b2b8527292a7d8d7a4a8314b8cc
power block installation, solar thermal parabolic trough, 50 MW|a80d33ea01ac7dbe1f754e0b59abe669
market for sawlog and veneer log, softwood, measured as solid wood under bark|11d9ec20fafe84f859d5a4a1434f6b90
heat production, softwood chips from forest, at furnace 1000kW, state-of-the-art 2014|a65a6af107990b423cbd663a8dbe04f9
heat and power co-generation unit construction, 50kW electrical, components for heat only|c0e5df8442b2ab32e6d1f208f818a0a8
market for concrete slab|789a28489fbbeb0f0fc7f217d44ec212
treatment of residue from mechanical treatment, laser printer, municipal incineration with fly ash extraction|7ea36b0a568d43760d7f2930f94ae0dd
acetanilide production|6f699c622086571bfa48172e479e515d
market for wood chips and particles, willow|741fa2a098f03949abc8f2ff730a48ad
power block installation, solar tower power plant, 20 MW|35a142ea7c0a932fca2ed6076e3a5e61
electricity production, hydro, reservoir, alpine region|095c5019f64f5304d58b216aa2a05c66
chloroacetyl chloride production|4c8d66e38f843c85f060d5a110690e66
cyanoacetic acid production|34be58fa757878d330b2f82af08b9fd6
market for waste wood, untreated|556a9ceac134894def6c7ffaa857230e
natural gas, burned in polymer electrolyte membrane fuel cell 2kWe, future|6d9874fa8471d6b00a0e8f330a19e25a
petrol, unleaded, import from unspecified|27b8125f5ba55efbbfe41ab3e61aae6e
electricity voltage transformation from high to medium voltage|a6d613b3f66d6d9d7ca842e5de7e2bfa
market for sodium tripolyphosphate|99c4ea18469d307199911ced8546291a
market for process-specific burdens, slag landfill|9956fabf87e1755d4536961187906570
process-specific burdens, residual material landfill|99149551682edc287f0e5c9abfa31f96
electricity production, oil|87bcd8b7b3747c7aeb757a465872072f
treatment of residue from mechanical treatment, IT accessory, municipal waste incineration|dafbdc87fa03ed43b4c479fbe1a090dd
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|be58687228e2572bb6ce1a88a8d0d5e9
soybean beverage production|9cc04692b9ec2ce2a46d60b7ed1fa404
treatment of bagasse, from sugarcane, in heat and power co-generation unit, 6400kW thermal|7ac56de0b125f39adec215be8a9d7783
market for lithium chloride|2d20d5401a29a8e27c8d0408c1d2d26a
harvester production|cfb2e06c0442c90a62d72812d57714d1
land already in use, annual cropland to perennial crop|2b06f8563e614491ba0e6b912bda11bc
treatment of used railway track|c7c8492b4c0d06bd6e417a9142a1faab
wood preservation, spray tunnel/deluging, solvent-based preservative, indoor use, occasionally wet|7f1afae60a61a96123af60dbf157710e
pesticide production, unspecified|27488e9019b069524fa7e2b73493f5e3
operation, reefer, cooling, 40-foot, high-cube, R134a as refrigerant|bf771f9ec0ed6ab11736fff5d65d64fe
market for sodium hydrosulfide|055a2b1ebce65d8870f338589f1110b0
cement production, limestone 6-10%|f4e42c61b43adca63521ac6189fdf04e
market for particle board, for indoor use|84d82ec26f6b46cc1051236d2d0ffb08
market for cottonseed oil, crude|2d7f1fe70638e66619a5c6bb104ba6bc
acrylonitrile-butadiene-styrene copolymer production|67af1d4307f080e4248bc854a1fb86dc
treatment of garden biowaste, home composting in heaps|5199f77e90c124e9c886318209c12124
market for aluminium alloy, AlMg3|1f98bf0ebf01ca324abd313dde23bba9
market for electricity, medium voltage|799c6c522f1aa731679bf6d1dee896ed
market for photovoltaics, electric installation for 3kWp module, at building|c50eb567962def5a0fd0a2be3ac872d8
lubricating oil production|08ea9cf6cff30b40f53c3abaf1e99b10
chlor-alkali electrolysis, membrane cell|07548977f6d082f806b553a07b266b96
treatment of waste sealing sheet, polyvinylchloride, municipal incineration with fly ash extraction|f4e86e1d3620e2bec534f9262b736559
electricity production, oil|e2d66d2b89689241f8248dbee1f0cd1a
market for ethylene, pipeline system|7483994340cf427eb6e8a637c02abbfe
treatment of nickel smelter slag, residual material landfill|dfc8792f11f50069f874b7fa17c532ac
Sohio process|e5fff3e0a32b123a6b51c8d0925da27c
market for zinc coat, pieces|6766c174b5b646a6c069ce1c338a61de
citric acid production|9c2ee52e688311ca6cc4fa2ef040a3d9
treatment of waste polystyrene, open dump, hyperarid infiltration class (-250mm)|8e0bf81676d25e95159987e594aeabbf
heat production, straw, organic, at furnace 300kW|973e6e4a66f268a52e8cb310556a74ee
electricity production, hydro, run-of-river|fe893c9f8c1ab44abc4b2dfd7b1431ea
polymethyl methacrylate production, beads|d608a9e9f9ebec30e85d51f21ced7ec0
market for electricity, medium voltage|9e4de6dc8aec9beb407799cd8f878d55
treatment of municipal solid waste, sanitary landfill|e0ec8bf90a15b43a0872300ff58c3c7e
greenhouse construction, plastic walls and roof, plastic tubes|90dbdd6092132ea1cc2206f83aaa5509
tea production, dried|aa5288e8576975ef29cffee1c39aca72
electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted|2ff8390333b4e8f8562dd39399df5ef5
electricity production, wind, <1MW turbine, onshore|8a157f5fe1baaac92c52f859c940facf
market for organophosphorus-compound, unspecified|6b9e3d4e46a3076117a7e2677840642b
impact extrusion of aluminium, 2 strokes|2010e4ada98c9d3cac8aea32e7c49536
electricity production, natural gas, conventional power plant|cd9c74fa7c7391d7c60b99748a0ae2ba
market for potassium nitrate, technical grade|19f5208fcfbaf06e304f1107b787a8ee
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|0098bcab68d16a09984088df28686421
generator production, mini CHP plant|f3445346e5066a9f1fb7ea2b77676ed3
market for heat, for reuse in municipal waste incineration only|843e0ebc69cb68a8bf86269821267bd9
polyethylene terephthalate, granulate, bottle grade, recycled to generic market for bottle grade PET granulate|b6d11e77d94e5c48b4059a836db1841e
hydroxylamine production|74628fd416afa2705a02d27c760f36d8
clear-cutting, primary forest to arable land, annual crop|d49146e711af1be720f3a679edb7087a
concrete production 40MPa|4d02a9800517771fbaa4845b4fa8ea9f
cement production, pozzolana and fly ash 36-55%|edd8a1e164f9c18738ab5df17576bfaf
land already in use, perennial cropland to annual crop|bdc95ddf8ceaab1288637bd51a5169fa
market for furnace, wood chips, softwood storage area, 300kW|cd461497126574ea9bf88abdf25fa99c
market for wastewater from medium density board production|ec9b297cdd96f5e672c4292cd53a8dc0
peach production|0852bd0eb68067d012184f5323976d96
calcium nitrate production|16bcec20acc2d569f7b28a4c16ce8f7e
mine construction, underground, non-ferrous metal|750fcf405cf1731bbc2f727946812228
electricity production, natural gas, combined cycle power plant|d63ae4c3f797e8d1a844788dc78e8840
market for sulfidic tailings, from copper mine operation|34fa66e54171a6b27e162cb66a79f953
treatment of waste cement in concrete and mortar, sorting plant|56b1e1c8d49cc5578cb9114706a36e4a
market for acrylic dispersion, without water, in 65% solution state|5a393ec9f6eeab95099063d1d4f4d316
solid bleached board production|5129e5fc6f4605452d9a742aa454601d
soybean production, organic|db3c059900a0f311a5388363ead56832
electricity, high voltage, import from GB|66233035a9d74c810511498cf96e01bf
packaging glass production, green|287e179e8f141fac0c4d03719c04f59f
deep well drilling, for deep geothermal power|4780817e06608b953ac652d59b265ebd
market for charger, electric passenger car|03c0a85fce17f3e11515f171391f9f46
beam, hardwood, raw, air drying to u=20%|a2cbe43b69d9c80b9d03561a77ea4e42
electricity production, photovoltaic, 3kWp slanted-roof installation, CIS, panel, mounted|21e0279155ef6c6dacf0cbbf0c744c9e
phosphorus production, white, liquid|9479799959ac8b7cffd85ec0b6815a24
wood preservative production, organic salts, Cr-free, outdoor use, ground contact|e0bc4b3bd2c5fe2e00c77c432211cb86
market for concrete, 50MPa|0fd3b55439967e46ed717a419b223f4f
polyurethane production, flexible foam|b65cda784fe4059f00e33f989b726cc1
gravel/sand quarry construction|fd60e571a6fff01c4e45e604b37bfb35
market for wheat seed, Swiss integrated production, for sowing|5ad385e99d3ceb2da6a1eb295ce1ab66
market for maintenance, ferry|8a27c0ac9330b5cc927abcc9cd8b6e2e
market for 1,1-difluoroethane, HFC-152a|377efc64549bc4c52953b7cf503dad96
market for acetone cyanohydrin|c501734134fb308f2ae0c2ce16b413b7
ventilation of dwellings, decentralized, 6 x 120 m3/h, polyethylene ducts|19b9e4dffd535f99dd9bc894ca9686f4
onshore well production, oil/gas|a76a69feda7c2c3aada52a1765c1ea47
computer production, desktop, without screen|ac1b0d799eaa92c43576b14f3e513d26
esterification of soybean oil|66d8ad8cd3eb6b93b93070eba1b6f792
concrete production, 20MPa, self, construction, with cement, pozzolana and fly ash 36-55%|a702ffbbafa2a58751c9f60cb3cadfb5
market group for electricity, high voltage|bd8e4f9ef560492f246909657cf74058
cellulose fibre production, inclusive blowing in|f0cf2fb3e175bc22d405d7d2ed55c9a3
transport, freight, small lorry with refrigeration machine, EURO3, CO2 refrigerant, freezing to generic market|8541a35a5f5923a341eabbc50b2415bb
market for polyurethane, flexible foam|2e819d479ff582a75ae959a5f350d236
inverter production, 500kW|656aafc95710a68da21c5b2cc35d9a2d
treatment of residue from mechanical treatment, cathode ray tube display, municipal waste incineration|9457a0e7091b130ec5a526e6b2d573d7
rye production|adc2bd8f251907af89373581e011e4bb
heat and power co-generation, biogas, gas engine|34d23cccbaf70d26670134715a4f0305
market for waste paint on metal|e52e5a70e3af378b948377b7c5b756fc
treatment of blast furnace gas, in power plant|9075b4a37e32a1c2df1d9113c6d2313d
water production, ultrapure|c9b7740bfec75dc5066f384642ac7681
electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted|716080d324c1fda3dd00e8617773c826
electricity production, hydro, run-of-river|9e23603db808c24c5956f0d445e40891
harvesting, sugarcane|b00cc160e26f10f46e2735cd7667695e
propyl acetate production|7e74150b40082991c6d5b5620c2474f3
blower and heat exchange unit production, Storkair G 90|566b981530daa834c0d73e2eb863ca79
market for container ship|a0e6099056e1f4a6770ce7ab89598fb9
heat and power co-generation, oil|a6d0b60ea9e83ec9ea035d44606f6776
